                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    134,                 1.2701,                 1.6464,                 1.3148,                0.57198,                0.42897,                0.46099,                0.31906,                 1.1845,                 1.3554,                 1.2293,               0.005611,               0.005611,               0.005611
                    135,                 1.2726,                  1.645,                 1.3137,                0.56294,                0.43304,                0.46102,                0.31902,                 1.1841,                 1.3544,                 1.2292,               0.005578,               0.005578,               0.005578
                    136,                 1.2722,                 1.6474,                 1.3136,                0.56191,                0.43407,                0.46123,                0.31884,                 1.1839,                 1.3529,                 1.2289,               0.005545,               0.005545,               0.005545
                    137,                 1.2693,                 1.6433,                 1.3121,                0.56679,                0.43318,                0.46133,                0.31925,                 1.1832,                 1.3519,                 1.2283,               0.005512,               0.005512,               0.005512
                    138,                 1.2678,                 1.6406,                 1.3137,                0.56614,                0.43594,                0.46182,                0.31918,                 1.1827,                 1.3517,                  1.228,               0.005479,               0.005479,               0.005479
                    139,                 1.2692,                 1.6385,                 1.3109,                0.57635,                0.43176,                 0.4621,                0.31903,                 1.1824,                 1.3509,                 1.2273,               0.005446,               0.005446,               0.005446
                    140,                 1.2652,                 1.6407,                 1.3094,                0.58008,                0.43007,                0.46218,                0.31922,                 1.1825,                 1.3503,                 1.2272,               0.005413,               0.005413,               0.005413
                    141,                 1.2662,                 1.6372,                 1.3119,                0.58523,                0.43063,                0.46226,                0.31947,                 1.1825,                   1.35,                 1.2274,                0.00538,                0.00538,                0.00538
                    142,                 1.2634,                 1.6369,                 1.3099,                 0.5862,                0.43064,                0.46241,                0.31978,                 1.1819,                 1.3487,                 1.2271,               0.005347,               0.005347,               0.005347
                    143,                 1.2667,                 1.6333,                 1.3098,                0.58307,                0.43146,                0.46267,                0.32015,                 1.1813,                 1.3478,                 1.2269,               0.005314,               0.005314,               0.005314
                    144,                 1.2605,                 1.6295,                 1.3083,                0.58268,                0.43024,                0.46246,                0.32082,                 1.1808,                 1.3462,                 1.2265,               0.005281,               0.005281,               0.005281
                    145,                 1.2643,                 1.6323,                 1.3093,                0.57831,                0.43257,                0.46267,                0.32097,                 1.1807,                 1.3453,                 1.2263,               0.005248,               0.005248,               0.005248
                    146,                 1.2628,                 1.6306,                 1.3085,                0.56938,                0.43722,                0.46344,                0.32108,                 1.1806,                 1.3443,                 1.2259,               0.005215,               0.005215,               0.005215
                    147,                 1.2633,                 1.6302,                 1.3085,                0.56821,                0.43756,                0.46345,                0.32134,                 1.1807,                 1.3433,                  1.226,               0.005182,               0.005182,               0.005182
                    148,                 1.2636,                 1.6269,                 1.3068,                0.57074,                0.43633,                0.46395,                0.32161,                 1.1801,                 1.3428,                 1.2252,               0.005149,               0.005149,               0.005149
                    149,                 1.2605,                 1.6282,                 1.3082,                0.57307,                0.43493,                0.46408,                0.32137,                 1.1803,                 1.3423,                 1.2253,               0.005116,               0.005116,               0.005116
